action	first	count	mask	fault_site	path	completion	case_key_sha256	full_record_sha256
lock-shared	5	1	20	dms-exclusive-release	created-first	route-unknown-prior-quarantine	170a067c2003aab3c2cced7900dd28098586ef94c851d8206c3e17aef25baddc	8b89fa3a39cc2491ec9a3a305dc4b738805cec031959701bd4926ac5b6ab30fe
lock-shared	6	1	40	dms-exclusive-release	created-first	succeeded	9bcc72b18cb588ff2c4e754b0996ce8915550cd81a6d3a4d0693f85384a9b823	ef1e47e4cafa8e0ef535b96650be979314a804e87cf3b2f9e1f3cc641dbf8097
lock-shared	6	1	40	dms-exclusive-release	created-first	route-unknown-prior-quarantine	861e52e9c6aede92aea1992304053d14d0853f5320b3a1600f4d220ba7e63cfd	6b4625c50523031c92a632cd12a7085f704df1c77cdf6d32025fafefe8627d22
lock-shared	7	1	80	dms-exclusive-release	created-first	succeeded	56d3a174c46ac0f86b2c425c4e94ae677b41edf75cf7f7a7d4cb9217d949faae	1e9c038e5f101e7b152bb14e20186d3e20e00ad9378d4d250e28d166df116fbc
lock-shared	7	1	80	dms-exclusive-release	created-first	route-unknown-prior-quarantine	524b2e73e1bfc24117d31f9ec74d229df916b4bec534d863d5209acac03ac92d	1377bbbf337b9852b718a567b171e974b82e04ee8e4db1aa34a48ada7db40271
lock-exclusive	0	1	01	dms-exclusive-release	created-first	succeeded	ba349dfc54472ee05a7efc8a49953bd828a3fd9e43b762441a75083f5c7c8489	e9e750bb7f78560f2c9c9df4e3c3df43887822b636776cd10b931835122a34e8
lock-exclusive	0	1	01	dms-exclusive-release	created-first	route-unknown-prior-quarantine	60983f24c55b063c4451a58a8d18ef8392fd5da3e3750b03ace44fdcdc1c8a9f	566c4b348de14ef112bc976f1a072f6da5459297d1421cf10ac5db5f02517121
lock-exclusive	1	1	02	dms-exclusive-release	created-first	succeeded	db0e8dd52ee4735c12c99806a8f099dba6fa00ccdd152c34dfc308d4484954dc	3e286bcf900b80fe08f250a804111d0e010b1ff8215b2466499cc6d6fd9bc123
lock-exclusive	1	1	02	dms-exclusive-release	created-first	route-unknown-prior-quarantine	7441d897ecb5a381ac939bdaa286f2f2844349f8c17e07ba85e829bb417a2fee	a67c6b3e0395130a3e23398e507a23af323c16b71df34a5e30a6a0134081a22b
lock-exclusive	2	1	04	dms-exclusive-release	created-first	succeeded	6ce3b66af0f1ab1d9c16cf5785fc953e5c6face4931218f7956f667b1d9f1c71	c22f8a60be90231f6535275c5660aca1cc57c3d30f2e4edb5a2892863ca87112
lock-exclusive	2	1	04	dms-exclusive-release	created-first	route-unknown-prior-quarantine	61896ff27f060b63f9c1512b86ee456b2b61d2f3598100ab9fab2842be269f79	a186939465cc339637f8a9d97c8a20be73f8034762b8b4bca50f40ae082fd1e5
lock-exclusive	3	1	08	dms-exclusive-release	created-first	succeeded	26951f7ea83438e7945f5df64da984cf41b2d6d0c452df965feb35ed0f40a984	303556cb3630beb56aa2bc4b47ee05476ae8bc2fda0017785fa67be5554be4c0
lock-exclusive	3	1	08	dms-exclusive-release	created-first	route-unknown-prior-quarantine	52ca17a21ae3dc221957d4eb04cea0980650a65ff8da17668559bb610f00224d	55fea1e7c1be54305e2d599bb3be7982aca157483e273151ee499f8a91c3c66d
lock-exclusive	4	1	10	dms-exclusive-release	created-first	succeeded	a8d54f9dfe02b7bb098385f7d07c314c572d117d904bd0ed582d314abef1464e	0d31ccbd47c2631440a0272e2a958530f8c5493fe3e59c0af63622a68cef16da
lock-exclusive	4	1	10	dms-exclusive-release	created-first	route-unknown-prior-quarantine	96a2cd9ebd1c710d221100671c96daf2c5dad365711db7d3e5d623ec6cc050d0	bd50510e9fb4c6197baf9a0d90142d064fd00aab506cd7c44eed7cae7e7c84ff
lock-exclusive	5	1	20	dms-exclusive-release	created-first	succeeded	eb7b90cb6b380138d0a1c5b04e4e42b18d66949bc0562ff05c1300d55636071e	890eeec00f63eeb4cfef074e042d2ec3d8ce2fcdec3020667023b8bee7ca9ffc
lock-exclusive	5	1	20	dms-exclusive-release	created-first	route-unknown-prior-quarantine	3c5aa74a2b721984eb745525afeef392df1259d3b7de90ee51145bb7a0a4b1ba	02ec489cbebaba987b7c36934760d6ebc04833377d8a34a30da28ac3a4e7b002
lock-exclusive	6	1	40	dms-exclusive-release	created-first	succeeded	845c88ef178a489260e6fd89fcb1f601edb19861f68fdaa948419d31c97f5edd	e7e7dfc36c52fe30ac9c7ea7c38af7f45483763552b2db2d3808c2a37dcc2b0c
lock-exclusive	6	1	40	dms-exclusive-release	created-first	route-unknown-prior-quarantine	cb72f46b15882dc460cbcbafd9bfbdb348134d7f178e388119879ec5e4611769	c91b6ee92425b74c9cbd4bd61cc7bd00fafa957c596c8881f00f5d3bb0948de5
lock-exclusive	7	1	80	dms-exclusive-release	created-first	succeeded	1a8be31967b919e41f260732bf57f477bfb0d8cde855bae4eb5f52741841a86b	72fc29ac8d24c55a8bfc1e6e194c5db198bda327428b9cb488bc9edc8d6884fa
lock-exclusive	7	1	80	dms-exclusive-release	created-first	route-unknown-prior-quarantine	d51ae4fcc74c5cb4dfe3d5936d592de40ee48c5efe086b1ea48d3964175a4ed1	5c31272f2f549525a0228f003e0dee999359825273f66343a74fa1244a8d6c20
lock-exclusive	0	2	03	dms-exclusive-release	created-first	succeeded	07c48c8fbd09399f85db9bcba8a1315a8b643f28779cdd8f90bc15c6ff148804	002b4322176dc08c480a62f7e770fc9e79a78d17cf1ac9ac625f0a94b10fff41
lock-exclusive	0	2	03	dms-exclusive-release	created-first	route-unknown-prior-quarantine	d3d97c641ca637dfb3e80d68b893aaff055ce0d67d4ea897f5e533fccb8daca9	15806e56373418695cd45eed6d830867a158fc245095aaf6ecb78fa3ad8b2e5e
lock-exclusive	1	2	06	dms-exclusive-release	created-first	succeeded	760bbd9a87182f246ee57208202de6f3d036831a0511ee422a5e173c51584024	b61d61ff9158476ef97065414ae5fdaceb01ddf4ebcb56d91f2d2365fea74c2d
lock-exclusive	1	2	06	dms-exclusive-release	created-first	route-unknown-prior-quarantine	bc7c988ecdf3ea78f0940125740412511bf414ffb2565a1cc09421b780095716	834e80cf4d02902758ce033f4bc923b8e1d1e0f54163ff4a4a3acf00fdb970c8
lock-exclusive	2	2	0c	dms-exclusive-release	created-first	succeeded	3bf899e4624c4b997092dacccf793e0418551adf5b4adbb7ff6f0db34debdd61	8a583aefd92bd9f9a7557a76dc7a3e3c69ae22446cecf054b54f56dc5f256bcf
lock-exclusive	2	2	0c	dms-exclusive-release	created-first	route-unknown-prior-quarantine	89ea7b12831b02cc1dc3fc5d5d2c35d777072cf1bd62bd365835ee8cb0a565aa	f04204f646985a7e10a687b5cf9146cbad5a5d1aaaee725e840416c2c60d9ba0
lock-exclusive	3	2	18	dms-exclusive-release	created-first	succeeded	9306d3dcd24c8f31012da7c8d13860408b5a080615598b368143b4627659b8c5	1fdf17d95b320ac5951d3cbd869e01df9888a596619cc5fcca569baeaed5e1e9
lock-exclusive	3	2	18	dms-exclusive-release	created-first	route-unknown-prior-quarantine	8463d272bc31f4c92c330b549ba453f6d72d951b2db3ded8f4c8dccc68d1329d	c69c6e9874c36a8f4c6cfc246861233cee4ede8e0644c6866bef9447a12507d8
lock-exclusive	4	2	30	dms-exclusive-release	created-first	succeeded	5ae3340af5e0895bbe2cf6002026f91f3a622a6f530832267514d43e2ce573b9	a486348a80906b91cc6d8225a276ebc52662f805771c7b925cac4568c112ef46
lock-exclusive	4	2	30	dms-exclusive-release	created-first	route-unknown-prior-quarantine	0c80e3414f115082303904010f6a7ba6cdc05a1f46f2b995183344a52108cc9a	370f44b5a8ba1b86853051473c32d3df4cf37d8364625a8f6835408951cdd21e
lock-exclusive	5	2	60	dms-exclusive-release	created-first	succeeded	d5e3f706592fd943d0d22bd8206e3e4dbbae19c6883bfdc081b6120842a29279	d7350ba6fc67491aaeeaaa6cd9747d52156618e01fafb2ba477d5ad3eee00579
lock-exclusive	5	2	60	dms-exclusive-release	created-first	route-unknown-prior-quarantine	5769c9acf8b74ba895d3a2adcac21d0760ec03f5c8af5f3a06cfc3e165999f5f	7648374858c8baea2131557c387f9cdc122284ade754c5d0601c138d6edea83c
lock-exclusive	6	2	c0	dms-exclusive-release	created-first	succeeded	ae7a4046ee781c4efc4c32e54be893f79be197cd8a2749aca94a42606af737d1	4f9779f3582ab62d1013bd2b1d122073a0792deef6277e54fe5a45824ca2c5cf
lock-exclusive	6	2	c0	dms-exclusive-release	created-first	route-unknown-prior-quarantine	0db3fb8a9a2d4c5618c3b5b7501736fe6922d9f97cca3a3263b056f8fee1b5a1	33f02c1cf59a27e17f28f0b148f2f7e759b7625e1fddfddb11ae1adb354c6083
lock-exclusive	0	3	07	dms-exclusive-release	created-first	succeeded	7c9d5f918d6da7c8f55f80b2cc955641fe755968563d2ab612549de56fdd4251	8fd826edac82d7db13b074e42b287d78634c5b9259c922be763a2e46a17b9587
lock-exclusive	0	3	07	dms-exclusive-release	created-first	route-unknown-prior-quarantine	854ecacecf5624a284dc4a989335dea81de579f6fbf6532e6751f2263a9621c0	37e2bd23177af88dea8e414a7070a5686aa328c9a72e711350c84767d62b84ed
lock-exclusive	1	3	0e	dms-exclusive-release	created-first	succeeded	daac99702d4969ced68495d8b87d43c211c10f8e46b01f64ecf15da349506152	3baca16e8b92bb8c39835eea8b7a37eb5e7d414afcf6f0ccfab85c2488693672
lock-exclusive	1	3	0e	dms-exclusive-release	created-first	route-unknown-prior-quarantine	226399b9d52cf2044941265aa4f04a84a0c4f06003ddacc1d0bd2003708e29f0	3efe0ecda5d86d8549c52cc21fc32b1c693d1c8bbc8b7b984afdbdeb0c40ef1b
lock-exclusive	2	3	1c	dms-exclusive-release	created-first	succeeded	e0887b06a9639250a9e98c3e8602d1af36979909733a05e05f811fabf138721f	e58e788827fdc5218acc9147e8728d4a6d73c7f3a829bf7e4eeffbfb8f9064d6
lock-exclusive	2	3	1c	dms-exclusive-release	created-first	route-unknown-prior-quarantine	b841b7f4c4507aa7d2f18b4a494fac837fb391088246b13bfb1fa40b71178891	657aed38f138676dffeda7400abb8ab56a13934b49a0af8b7760e554ccb52ce2
lock-exclusive	3	3	38	dms-exclusive-release	created-first	succeeded	8259106cba3af022859c8d1266cf51d71c66d3bc9e408f76805dcd243aa01687	ff9fd78df44101c0677f0b6fd56908046c405c57820c47dbdf516ceff74dd77d
lock-exclusive	3	3	38	dms-exclusive-release	created-first	route-unknown-prior-quarantine	02294fb1e162429a034ed82a3068e86e70fc1362d0151bad612982fe6709457f	a033405398b4dbb53cfd47f87f6c9ee7e2bb6202e3d73521e073f5f295f92a4a
lock-exclusive	4	3	70	dms-exclusive-release	created-first	succeeded	79673a08c2cb2b68bb2ba8fc43b9fa85a7ef7e089102135648b904e3e9030e8e	7477dd362ed125545ec21fbf312321555c62be4b7cb0686305b55bc3a85f11da
lock-exclusive	4	3	70	dms-exclusive-release	created-first	route-unknown-prior-quarantine	540c00771c9ef8ab6adcb590228c9c8f5d69b485c0c7a92f5f2dacf59dda92d5	f9bf682add4d16577635a64656aa3dece8230ad459df4c8780a64fc8ba280094
lock-exclusive	5	3	e0	dms-exclusive-release	created-first	succeeded	f1eece59981ed7c86bb09e28fedcbfd1d8dd3646ac9de7cf4c523060396910d7	65f1d82a85875def2f72c03e591b6fcf8d783ce16d9cc6533e61f583c2e71afa
lock-exclusive	5	3	e0	dms-exclusive-release	created-first	route-unknown-prior-quarantine	a1b10fa424c9c4b253e269c038656aa59fa11c8b958588806a6a210ff8a9a065	5d79c7c2d81576edd5268d92aaedbe22cb51a089acc7d87f368818c9fc55224c
lock-exclusive	0	4	0f	dms-exclusive-release	created-first	succeeded	dbaf04b39cc4f4d474f3372c9da3758880ac444c620d0177b91a7572cd40aac5	374c998827e0293032192769e1a0b0df46e545f8bb05c0101c98532ce9568f18
lock-exclusive	0	4	0f	dms-exclusive-release	created-first	route-unknown-prior-quarantine	81303d89e892fed37df3f8e64345509e0f45e55c9f11ede7bf28891aa14f2fc5	8210bef1e096b3b11061cabd05ee6c2c3e6289af2e3c0f7a4e4a4cf1b01f27a6
lock-exclusive	1	4	1e	dms-exclusive-release	created-first	succeeded	1ec3d2abfc5c108accf5a028ba4b2360316191b37f512c43dfa7f89c9fdae660	8db1c0f8a01450cb7263ee6979fc9dd964b3e81a22c59edd9c0b83200020072c
lock-exclusive	1	4	1e	dms-exclusive-release	created-first	route-unknown-prior-quarantine	c1bca2dbaedb6d223536f82a3b3bc45fe4f9b91ffab66763b5f1267f45effc22	20dbe18ae715361298ca0252fade759c8683574b7e5204febd3e27bdd31b6b55
lock-exclusive	2	4	3c	dms-exclusive-release	created-first	succeeded	d56a0506dc3f1b2ddf95687c5b6040c2b1ac23ee1f2737b2e2c4733ea964c73a	ec6034e2bc532a67c4acb88ef6a9e48c05cb1864b8b5280decf2436d6b6efebe
lock-exclusive	2	4	3c	dms-exclusive-release	created-first	route-unknown-prior-quarantine	a5c9b5ad250b0f919ae5c69406bf6db77de47ac40b508b3cc866990181ae1fc3	0851c5fe4785cece21db79406002aa7585c0c4b31044dae838a2d47ceff1cc2a
lock-exclusive	3	4	78	dms-exclusive-release	created-first	succeeded	fc6814c1a7c258ce377a1044c185cfe4f6dc520aa42ac5e130cfc453b8270aee	b41ae2b16d882f449ec81b4838f7d86dec6dce5f8f922710a8c701b44c2738f3
lock-exclusive	3	4	78	dms-exclusive-release	created-first	route-unknown-prior-quarantine	b11b1379ab2917e54443dd4a30ee1a4adc2baa0a3967a23994846a2c699437b1	dad6c457425e8f99b95f82f545ee4cb04035ff8031bbf4e94d897ee6cd8f9a85
lock-exclusive	4	4	f0	dms-exclusive-release	created-first	succeeded	7ff43fc9ddc2236c6d8d0d862636b3d05a15833d365c8d7095bb6bd6671135ce	d8685415b00c6fd76cae7def8518d612eaba872dcddf7c667be177843692921a
lock-exclusive	4	4	f0	dms-exclusive-release	created-first	route-unknown-prior-quarantine	bbe5b0fddb30ec3e8aa96d986cd78c8781bdf4e4da2b2be3b514790d43ca4532	4da203550fc94d21f339f7ff554e5e9e001428a74c9fa418dd916f97f54047f1
lock-exclusive	0	5	1f	dms-exclusive-release	created-first	succeeded	f7fb6d2bb7cc0003f1134700ab027d2ea55945e09f81016f0e51b5ba87eabf24	72ca91261897de83d758b5475eac033a54ce323c3ac70f339926d87e99a24477
lock-exclusive	0	5	1f	dms-exclusive-release	created-first	route-unknown-prior-quarantine	a2b4d5e70cac8398173c9cac61539d4a129e87d0a531094146eb1c59ac0192fd	8dee50a9719edb7534cada8d472daf0d343fc0bf90386155fa51f67a7af8c0a7
lock-exclusive	1	5	3e	dms-exclusive-release	created-first	succeeded	80b3bc74f261a3e661c91f7c546473c1c31c1b59d49f1adfabeb530d166caa75	cc1f196413b137590f2656c2f1e8539eb49be770d0d2eeec9887a2e18316c32b
lock-exclusive	1	5	3e	dms-exclusive-release	created-first	route-unknown-prior-quarantine	4e8e06160ce8d4d46caa0ff8fc0e63d127b6fb3fef1ee64c0ce064e448664848	35845d723f6fd35c59cc2bcd23fe76d3a9eca490cd2f3c45592cf37f242d60eb
lock-exclusive	2	5	7c	dms-exclusive-release	created-first	succeeded	94ba1a49dfc2817f5a7655f4134e297d85ffdb8e769b150a6f37b9330b01629e	492a454a750cab539c321dcea803ca91ca55f560e6a3b0157e28b8ec03516690
lock-exclusive	2	5	7c	dms-exclusive-release	created-first	route-unknown-prior-quarantine	3d327149ce79cba6f516dbcc72adfea3b60da88ada01f1c96096d75a9bea5dfd	0b3656d6aff07dff64539ede89f889fd714560a9bc715681c42ffe937b3037ce
lock-exclusive	3	5	f8	dms-exclusive-release	created-first	succeeded	0adfb4c2b27d492a2aaf3d3d24f4dea67041fe6390a27ccacbdf95174195e5f1	6745e59bbd5710caa0028f1693b2dae28a38d0dfedca694b8c2fc782aafabf64
lock-exclusive	3	5	f8	dms-exclusive-release	created-first	route-unknown-prior-quarantine	517c5049561fa205e3b7264e68578214753dabe5987fe46367ce60fe03a539f9	87f9d902dc91a1be8fd27662cfed025025916210161de34621052eb99ca91045
lock-exclusive	0	6	3f	dms-exclusive-release	created-first	succeeded	b96c36d25f3db52ad2a14e7d02fa65f2704c0a539d3ee1b379fe39e25a970e97	0c1cfd81612ff26c3172fd6ba81b25c9585235a0fdb6bf815bad0c00314996f8
lock-exclusive	0	6	3f	dms-exclusive-release	created-first	route-unknown-prior-quarantine	5a7bb1f369c564bcf764d2f0f0359d213b2bdacad1424690c5be0336dfab99a0	1e0d01d31dadfc144fcb7a0c262eae8665ddb913a55d0f64cda35eeef6c91f96
lock-exclusive	1	6	7e	dms-exclusive-release	created-first	succeeded	b59eaed65e6be7c706ae16c28dc0f51374ab576fd6f2be250ac5fecd77d620ad	feb4ab42a7fc03ddd03050030587b0045ef71778616a9d6eb83ff5a06d812f70
lock-exclusive	1	6	7e	dms-exclusive-release	created-first	route-unknown-prior-quarantine	afac407fdbe7730d31a45727d6d7f4ef680f8082ae6046bfa177b57782df449d	92c24f8dbe8795995f5e40f7ec3677fe8018f15a6b6cbc2c65f2adf982225e8c
lock-exclusive	2	6	fc	dms-exclusive-release	created-first	succeeded	b3670b617a899b51280122d54c8cf154e995005c4c13306e8cb5c749fdde6a4f	7d675fc7ff13b0acb0b567fa17e9ffe95327b4a26b4cf71ed7c83849d1fcd6bf
lock-exclusive	2	6	fc	dms-exclusive-release	created-first	route-unknown-prior-quarantine	128c7d2fc9cc376f98fbd2ec6b2ecc31c2d2b1ee8cfa976ed6a537bbbfb7d83e	cef95ba185fd611999f75a0188063c40b8e22b40a64e82fd2b02f65fb42b5125
lock-exclusive	0	7	7f	dms-exclusive-release	created-first	succeeded	a192c00c2c0ae7f93c7063823b966e44b35996338cc281050d4fa0f066d9c532	da853032e9d3df02650434ad3ccd4989aaca0f352dd92345c084be69213d30d0
lock-exclusive	0	7	7f	dms-exclusive-release	created-first	route-unknown-prior-quarantine	83573469ef1cf8fc4e5124eaeaf29f83bba7817b4a1704e9807e4fb4e1c0c1ce	960839331be9b4a510589556a55166e4f88b0c64e72b58374f8629ce3b69c467
lock-exclusive	1	7	fe	dms-exclusive-release	created-first	succeeded	d2ad167c3176c45a32665793bb0108561ed7d1e318b4695cb3dc34aaa74d06f2	2bcf1be0f447f48fd8097445e50ee3b3920946ddd6f4e539dc8cbc027f9626db
lock-exclusive	1	7	fe	dms-exclusive-release	created-first	route-unknown-prior-quarantine	bcf7ee6d02e3a4599d33d02dcc2436018ea9f074123b4e9e67693bd787f3d77c	80d26373acfcb58bed54ac47442e5669ffb7f25ee84144020e9f7b1296a1041a
lock-exclusive	0	8	ff	dms-exclusive-release	created-first	succeeded	9a0aa705091f3107bc3be980fc363e7bf33a5a428508491e6cfddf0c2977d00a	e3e27c5454ea8f87b60ffc0c45adeb9cd0525d1f47877f9156a597182f502279
lock-exclusive	0	8	ff	dms-exclusive-release	created-first	route-unknown-prior-quarantine	ad082958fac1f327bea58826464572048c2edcf06bd158592b254c5c58d4e438	40387d6f897ca15caad8e9852f725e784bb1b1e48e0347de19d5a055db977838
