action	first	count	mask	fault_site	path	completion	case_key_sha256	full_record_sha256
lock-exclusive	0	1	01	dms-truncate	existing-first	route-unknown-prior-quarantine	b186af4161a992e43c3932c218b6679a1bce73014191ef90380a0bb4e522eafd	e5d86f073510a5ad342f3621f300e9d6be62a1a30072c0d7f14122054523d5a1
lock-exclusive	1	1	02	dms-truncate	existing-first	succeeded	a58ac3b4caecb8e0a50e0f837e6acf332fa51a7ac228cca7a634e4ad5edf453c	6eeda832e6736680fab2a2af37c405d7067c311c141def7d69cbfeda53df8218
lock-exclusive	1	1	02	dms-truncate	existing-first	route-unknown-prior-quarantine	6249ad6fd278983a4464c9af5d65125f427cd0203c0b72732022cf52622b1197	6df1eaad4c4eb1c1b0e6b9d0b4d332440ee5cf75a8739111f6f09481d0ce0a4f
lock-exclusive	2	1	04	dms-truncate	existing-first	succeeded	6dfaf656baab208da7aa55a5b38f25a458ebb41d3d973c6d2577bdee689ff00b	71d513e35f32c3c068e8126c26d14e3fb7d5d1b4e1a1272e69138963bc6fb864
lock-exclusive	2	1	04	dms-truncate	existing-first	route-unknown-prior-quarantine	8e68d614f29a62b25bea2b042ede6abad1afc60cc7a8f45f5aa743d06d8628c5	f72c9c6f81c8db66552cc396a6cb9db6d0be9220b77b1ab04208d2ca2d445410
lock-exclusive	3	1	08	dms-truncate	existing-first	succeeded	942884d063b129f838b5aab7babcc7b606f267cd3f1c638ded0ad3b9bd5d0f4b	0a5bb00775cef02e1172a7b7eed4dbf3af548cfd06ee34196f972287e37eed8b
lock-exclusive	3	1	08	dms-truncate	existing-first	route-unknown-prior-quarantine	b9dd7476af9cb7d78a5c1877c3f93a789c0542ccfa7afb9ae14d76e15b600d63	6216d46b230603709fd3731291406301964f83f4cdd0111eaa9f0e099f83c854
lock-exclusive	4	1	10	dms-truncate	existing-first	succeeded	d176f8ffa8b82b0055470467452b99acc404b4374707a2dd3c6ddb457d8a5933	7d8de18729b3fe7626bce2328a753664fc737ed8ce42a05ae7c82cd60da14e41
lock-exclusive	4	1	10	dms-truncate	existing-first	route-unknown-prior-quarantine	bdc1c4ee100bca17e040ebcfd3f20a42506bbb5f6e3ce788f151ec1e6bfe5374	8da283d62e056e5c548cec684e352874981cee1a314d77e7c56f34f102150e6b
lock-exclusive	5	1	20	dms-truncate	existing-first	succeeded	cc4bc14d0149d57f3f796ff37e325b17a92b65c8a660dc576d2a7e9347d8c517	da1c4e29a08f74efbe033ca0ff2fac51f814ea12e42615da06afdc06b06d30e8
lock-exclusive	5	1	20	dms-truncate	existing-first	route-unknown-prior-quarantine	ac8e338eaba2aed14ff6c512fbba83ff7183d5ea97e205120cc718567f045035	7b6a811266c3867dbc63e3d5ec27e87ad5ab0841d5c592bd0b2a3ce4139b6923
lock-exclusive	6	1	40	dms-truncate	existing-first	succeeded	4c9d6d41941f616a5374a55c958f888de0b36bcf5640da808c59d8e2d3c27e22	93cf5e258b39f413c7878a1ac40c7e879953e1d3e7e93bf1657420b584ef0f27
lock-exclusive	6	1	40	dms-truncate	existing-first	route-unknown-prior-quarantine	4c2620656a9b8dcf08f43bf4e19685632b7f32f1c732621e2a020a6bd57f541f	dcb19b6da521e8b98554382f3361aaffeaa6819e6991750270e8a218c0a96a5c
lock-exclusive	7	1	80	dms-truncate	existing-first	succeeded	f0c627e17bfc013f4899d8e2164a26aa89412d0aa71d4ea8fa14f550099505fc	5dced9359f7ef2850b1b3d6766cd5881e8a44f41bdd519fa08fec139829028f3
lock-exclusive	7	1	80	dms-truncate	existing-first	route-unknown-prior-quarantine	239682e93449f461af9e61fa82bcfbf28ee50648e9df81e571bea04d1f976f6d	4d920abbe87267762dc91d115afa62fb962956ce6c83e3c0ac2cb099bc7759e9
lock-exclusive	0	2	03	dms-truncate	existing-first	succeeded	7309ab5a9cb6c46839c342a628a52dbfefe9c535fc40ac9dcbc0fca9c189e1d3	348b6d019879c98c741aeb71af93ef887766b13a394698af34a78c5c1229c831
lock-exclusive	0	2	03	dms-truncate	existing-first	route-unknown-prior-quarantine	ec1b0527640e292acf64ca9aa0f5f8e0d5971a62395cc0c650dbe6262a1a3245	422e5891293b961826426eea65311462a03d0824f814fa74d61328da9be400c8
lock-exclusive	1	2	06	dms-truncate	existing-first	succeeded	0959a86fcda82eef416e52159c3ac878a35126fde7afad8c3bef642877f022ae	e0811718e05f8901efd2e81844dc11b1aa891cd8cd9d772c41634bfb125a6c32
lock-exclusive	1	2	06	dms-truncate	existing-first	route-unknown-prior-quarantine	d294c0aa77250ecf39fd0da88932873013ea17c5bf46eec820c051f1ef6595e7	8dbae6f9cf1b1e8da5c3f3685797beb08a4c7153a8220d4c73bf22944f241802
lock-exclusive	2	2	0c	dms-truncate	existing-first	succeeded	3f886786f1342bf143a917510607672ceb4f3aef347856a7785e49398555c5b2	087f4a9d0e757aff5e7816b031ad019e56d93e1749266192c8c9b1eba619839a
lock-exclusive	2	2	0c	dms-truncate	existing-first	route-unknown-prior-quarantine	44c700729274b40eb737faeee53b08bc57eead6e5d58c1fc6ee52986f1fa861d	adfe8f55ba77e52d1faba9e9c89cf2cbc333b5d904c7fed7661ac157a17ecba1
lock-exclusive	3	2	18	dms-truncate	existing-first	succeeded	d73c5511b449a7247f07d57277a12c097b4f3f145a2fdbe8916286cc28626651	ea0a17df08a67a6f3318bb845483f174b545832387a29ef73ae082123690324e
lock-exclusive	3	2	18	dms-truncate	existing-first	route-unknown-prior-quarantine	3a7b7255b7caff7fce59df8419e293fa794463f0c8c2b51ecb6446ff959905f5	b24222baf3da75176cf631168f67f74c1c13931930deb3ddd4a3552ec7393590
lock-exclusive	4	2	30	dms-truncate	existing-first	succeeded	082911e8f7670e126f0ccfe876c57a4a49628c7dca58878eb77b21915b99c6c9	1f04b604c1a255927e20c61d8170ed4c14c1364347c91c5f792891c78496ebd1
lock-exclusive	4	2	30	dms-truncate	existing-first	route-unknown-prior-quarantine	3eecf3ed28f86edd2cb574f0b291b6f2030c5af5f1688f08058793fdd1e874d6	242d3d564c937fbc33b9c5b4509acbbebeb19513cf4ef1793d6a93604204d1c5
lock-exclusive	5	2	60	dms-truncate	existing-first	succeeded	a051463cd2a24b64cac4ca5d3e4cf877f0f1d2f4455a1701060347af9c79057e	8431b078360b42322b58d11929d727db9b61bef224546599b2a9ddcdef38d75b
lock-exclusive	5	2	60	dms-truncate	existing-first	route-unknown-prior-quarantine	61dc04f64203510aab7e19531cbfee6a7f8ead627671c1bfaa9116d9f4c2c8b5	4693e5bf19ead0e7c2327441dec8df694225ed04ea589a19120922dbfe571bab
lock-exclusive	6	2	c0	dms-truncate	existing-first	succeeded	5a414628736b908190cef92e25ebcc48ea9bdb344c23331d36fc33500ececa80	26b1307ce377f52af1b0dadf765cb7c3412bb0ad07b068ff315706ffe369eb65
lock-exclusive	6	2	c0	dms-truncate	existing-first	route-unknown-prior-quarantine	2cf69ccfeaee4db41a25a3c5956beb7ef00d9cd41f89fcc4c325dfa273d29674	7973d3114cbf3824c43bdc8b002a82875bd0bdb78fa2fdc087765e097972dc79
lock-exclusive	0	3	07	dms-truncate	existing-first	succeeded	ee89b64d78b8205e786cdfb69b14db88b1d91a97be297e80bb0f6def2b58bbe0	4e96a55c8a50e4887639540a3469a5d4cbe143715acc6702df6afc6d42680258
lock-exclusive	0	3	07	dms-truncate	existing-first	route-unknown-prior-quarantine	cf0500b4385baa3eeab98c584bdecfbb8af44dbc30e6447cc1c323c375fd8e26	1c0a2f8d480047a51c0073f8d69cbe02123327bd5d1f014c0b480341328a13f3
lock-exclusive	1	3	0e	dms-truncate	existing-first	succeeded	d71eeb9cc3a30f35bcfb049f61eb9a34f34dcaee397b0973c44aff855754c69f	bce49f26e64215a69bf0662dc27e847bcf37534a8ac8b49eaa2368aba5718bcf
lock-exclusive	1	3	0e	dms-truncate	existing-first	route-unknown-prior-quarantine	e2e0a21e82bac8a2c09314d41fdddf4dbaf02025ebc6add59d4a679fb3a5accd	fccc3773d8d82bde91dd2d653bbaa2ce92280b0ad3949308274fa29f679b8225
lock-exclusive	2	3	1c	dms-truncate	existing-first	succeeded	cf4cbb1cc565d7d825e24194ecb12e832d3c882333afd7b7097ebc6f3e2c2afe	c635c3b99738384047a51159c5aca8fa6721ab95f9a467001b28495d70fe9c66
lock-exclusive	2	3	1c	dms-truncate	existing-first	route-unknown-prior-quarantine	e05a66b7983e008d8727e63ff695a6c7b71ea0393c5e09f757147484f60a9a17	bc7e73df4f7951ad1d5fc7013e78724f5ab70ce73a8a262fb6ac6985a8b77987
lock-exclusive	3	3	38	dms-truncate	existing-first	succeeded	6c97df169fad1a930aaadde061b52d8e56c5a33072e2c948aa4489b4ef034ee7	3fae711f70c2ff17f72a5ccb4b9199b8b897f3834ced90e0d70ab40eeccddde2
lock-exclusive	3	3	38	dms-truncate	existing-first	route-unknown-prior-quarantine	c86b413fd71825e0f93f38ca734ae93dd8120e8da7b73e900f24671ee5ef029f	cff84f7fda638d2c493d88921be381bfe2dadd4bee51858bd9094400f87c83ef
lock-exclusive	4	3	70	dms-truncate	existing-first	succeeded	b4f1991d79c3ed16ba886d25b4d9c69a66fd3a14c16b077308f1ffbe7bbed035	dac4332bc41376876fbd2ca87d8e87ff08b6abb64f095bd0b15eb0b8e3a44b6d
lock-exclusive	4	3	70	dms-truncate	existing-first	route-unknown-prior-quarantine	18d21563a227146004c36a16d66eee0220af332c26a884666f37003e24369897	c6e0e6e9cde8b1650c00493006b403aad07b11b5f59ef2a2bf56ddc61b4d9662
lock-exclusive	5	3	e0	dms-truncate	existing-first	succeeded	fdbef6671caa8312a7133f8d2f912d443f5d857485dfd5e780a27110a6702c2f	a3a1df08ca20212505c009c737c6e9618a2c49f0be29e2612e78090a9dd5dad4
lock-exclusive	5	3	e0	dms-truncate	existing-first	route-unknown-prior-quarantine	8fc58d199df77eb215131c908da9a363b553556b21fc415da9283ee589a04c3c	63971396b52f338aad709f45ffafcae2a9d4e667828d5362d81b2315fda7d944
lock-exclusive	0	4	0f	dms-truncate	existing-first	succeeded	fb70bcd33f2b89e8ef20a58fa0b7cd9bc7b2f9411e51b27085df26affabe4f8d	021b1db3897a8efa7142c0fc30b89f438d226c865b40a35cce24f81c4ecb9d94
lock-exclusive	0	4	0f	dms-truncate	existing-first	route-unknown-prior-quarantine	9bd4a7a019313b4a9af66ed37bd43f21481fbe8dcdcab7dee072bcf8f8862e8f	89aed02930152576e89cf19fa69e630e141e43d9426ca42c1656ad3f97a77049
lock-exclusive	1	4	1e	dms-truncate	existing-first	succeeded	cf57fcf0bf5a4062eff3ce958266f3bc717635f19c53add57beb553d03cf7127	f198e036129b33c63d8d0e2590d3453c7b2dd18ac99addd53bf1e8aa254a9dbd
lock-exclusive	1	4	1e	dms-truncate	existing-first	route-unknown-prior-quarantine	2c042c421d5c20a7a3440a999f8bec894398ac8e06b8b185ee27a0a5445dd537	49b717fec9ff330e72d896a0a39f1d3b5c382bac77cf23212be6400a8a6625ff
lock-exclusive	2	4	3c	dms-truncate	existing-first	succeeded	8b08bf887e12a234efdfb8723d40e48a7dce8ea13f5c1903171ebb6acc3fbad5	08db71664820ea0ac77a39b5aa480d7c477eeedfccf2c3cbe120978099d74735
lock-exclusive	2	4	3c	dms-truncate	existing-first	route-unknown-prior-quarantine	7a0b8e13d779989b2bdcff801976652c6945a979b607e11486616b35c9df01b8	97b25b3e9ed8f5edfb73d109d50bfa8141c7ed139604f752a85131ce961033bb
lock-exclusive	3	4	78	dms-truncate	existing-first	succeeded	8fac6c6e1dd06e4d7481ae33138b090dbf6d7a028b70cd9d80aee6775efc91a3	fb66ed7d40c0481e35caf7fc535d56960b581fa012a3733df557862df8dc597d
lock-exclusive	3	4	78	dms-truncate	existing-first	route-unknown-prior-quarantine	907f7149b70c668e2b35f542da091d1707dfdd85b165640eb81ef0e8c73c33a1	b54cf5cdfd3b267274541b54f3c05aebee59d1e74f94c3413dc8f76448a6328b
lock-exclusive	4	4	f0	dms-truncate	existing-first	succeeded	416961311650efdd258cc90d91ee4f7b9f46fbd57dc611edc80a3d090f90d73b	1fc2318977f9b3a46a2075759865b306734292603f99cbc2d6650c8da60a67b6
lock-exclusive	4	4	f0	dms-truncate	existing-first	route-unknown-prior-quarantine	2e64f4dd6e64a444122500bde382889459cd5a17d0367ffaba8821b865381f2b	5c3890399e6fe3245a20c61a7c569a2bbf9550fcebd38d17cebc7d6847a74fa9
lock-exclusive	0	5	1f	dms-truncate	existing-first	succeeded	50fe2563c85160056f76146e46638626eee85b1902e1ef746cdc07a274ce92a2	da83f504ac527c69a2e03faf5bf9801cd85ece88f244110584c2ba65d2ef3403
lock-exclusive	0	5	1f	dms-truncate	existing-first	route-unknown-prior-quarantine	03d4a800c585e770323376c7b3b54dccc2f524426b789574ec9359b7cd5e8da1	3383b14d542c2fccd3db1e8d7c4e64f9da69883bf3e2e751360c4e8596d5223e
lock-exclusive	1	5	3e	dms-truncate	existing-first	succeeded	19ec8b1d8a8a40bb77ca550e92699d5774b93513343013e7a6d703d08aeae8e0	f49ee0c5a2201775c577bb721781a72ecc81e79e318d3ef89fdc5f3f9203ce78
lock-exclusive	1	5	3e	dms-truncate	existing-first	route-unknown-prior-quarantine	0c8d909921747b078bc3d29862a96451da6c68d039b8c40ce321ca4ea9f75d70	c3d77448d35b41f14c79e17f8463c73846f3241d50de4503d488c04487f7f78b
lock-exclusive	2	5	7c	dms-truncate	existing-first	succeeded	fbe67511d49fc382a60e0787b96a5f84eb961d482bc0b9ba899a04ebd6999dd8	990789a932575d9475c3c99f6403f9be063563b68da53999a89cc030b86094ef
lock-exclusive	2	5	7c	dms-truncate	existing-first	route-unknown-prior-quarantine	168af386d49bc39757393401db738ee206aef70de7e7ff5209248bb29a3ecccf	46b3ffc5bdf2c36cbba13a3d5d85b312f57015e4382c4bbff0e1e6f8246255a0
lock-exclusive	3	5	f8	dms-truncate	existing-first	succeeded	450f87247a0767f6a88dbc7cd11dc8363df0765963b28cd928e6519b67c01d74	9ef9b08d8070510068c666d5a140ab82acd560db8d605206e3bc9fb1add9b944
lock-exclusive	3	5	f8	dms-truncate	existing-first	route-unknown-prior-quarantine	908d61b9a6e782e3dcbefce6864c7309bb5432150299a964d67c5792b487cf2a	6a76a5cd71df71f1258ec102fa45554234832278ea855812d904cf6ed306e729
lock-exclusive	0	6	3f	dms-truncate	existing-first	succeeded	424b286788ba072c574e41157d359b21d7bfe4585e8a31c4a190fb9af76a0e67	f459acf9f719ade8dfccbbe55c8242420a2e2eb069e88f000ff8da939bc17815
lock-exclusive	0	6	3f	dms-truncate	existing-first	route-unknown-prior-quarantine	ed4d5268ae0a65b856360278c537aa58cecd84fa06e87571c18f0b16b3a0b52e	a465437ccfe61d144b2d657bb396a5436d399017e74c3b3e7b58c911ac62e9ff
lock-exclusive	1	6	7e	dms-truncate	existing-first	succeeded	25c2526d802140721eab42948c6bc08144f3368154a1fef80418a3f18027c52f	02adbf31374ecb5f15527e72f21b1ff25f74f3f7d9f3a0bd128a55aba92d3151
lock-exclusive	1	6	7e	dms-truncate	existing-first	route-unknown-prior-quarantine	7cace1ad4c162438569158c385fb780ee544c69c4acae44237008924a0f05137	f8e0d6315df05e12646d9a6a5fd24c26ac6281d33ee0cee04263afd3205ea390
lock-exclusive	2	6	fc	dms-truncate	existing-first	succeeded	d5fb0207d9123c6193eef55ffac58b3f02f1653aa04362d08c0bcea5c45d4cae	ee2b4efc7953993f1ab17073baa8527e39f5bc55fc1bb5a563837b5eb74aa6d5
lock-exclusive	2	6	fc	dms-truncate	existing-first	route-unknown-prior-quarantine	d939859526283c7b6df6da2dbf20fa42f0d55b38c3a4ee1ad5a8e6a10239e501	e29430371f4ffdd11e4f9338d0cad055ba3688c5cd061bf76e8db6e024503226
lock-exclusive	0	7	7f	dms-truncate	existing-first	succeeded	8476fe16d5fe880d1db68822595aebad5884c9d2727483a12d0dc13adbb90920	ca941d7ba8ffe4a1fcb9e791024c54991f46cb02fd60646371744aed18538d75
lock-exclusive	0	7	7f	dms-truncate	existing-first	route-unknown-prior-quarantine	c1bec522c341e42ca59689f162a842cbaaeefe83bdc7db99b804122d3914a03d	31ff9e8322a5ff8c60aba5ae758bec1baadfd5e22c26662280370f3d6a4a3f7e
lock-exclusive	1	7	fe	dms-truncate	existing-first	succeeded	b2afd9c6dfc399522036cf3aca4c416a53241928754212255e6fe9f8dd8616d1	df767ea4490726dce32ebbd774f243488e8469fb66c0713ed27805abe1545e00
lock-exclusive	1	7	fe	dms-truncate	existing-first	route-unknown-prior-quarantine	c62af3170aef7c573bbf4ca1024411c455e317793088f77b425e7cbb6ea3bb25	6d790c212fb8b55dddbdf6eec709e0460ff0122abca9ffd778db15eb16a301df
lock-exclusive	0	8	ff	dms-truncate	existing-first	succeeded	557d35898889a69e8fa35616e9476c271fdbce9494079064ab60ce1bc88567fe	5cdb7d42673f1231c2d446f60c4c229e2aca80008ad5330f17b8232650c9cd51
lock-exclusive	0	8	ff	dms-truncate	existing-first	route-unknown-prior-quarantine	3a49c1a6783bd2e754830bec371178cbe0d698a6f100f6abb39dcf1ef6103d35	dd28901f4543f499fd37bcccf3adb8d24202f7ecf9b36d81c79de794a8b6ca79
